lang,story name,story path,lines number,chunks number
עברית,"קְסַנְטִינִי, הילד האחרון של המאה","C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\קְסַנְטִינִי, הילד האחרון של המאה.txt",585,7
עברית,סיפור על חופשה עצובה,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\סיפור על חופשה עצובה.txt,193,2
עברית,סיפור ישן,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\סיפור ישן.txt,99,1
עברית,סילנד,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\סילנד.txt,287,2
עברית,סטלקר,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\סטלקר.txt,1069,7
עברית,סוד האהבה,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\סוד האהבה.txt,51,1
עברית,נערות הפרובינציה העצובות והשאפתניות,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\נערות הפרובינציה העצובות והשאפתניות.txt,871,4
עברית,סמטת השקדיות בעומריגאן,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\סמטת השקדיות בעומריגאן.txt,637,8
עברית,משה לנדוי - שופט,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\משה לנדוי - שופט.txt,351,3
עברית,מרתון,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\מרתון.txt,137,2
עברית,מראה מקום,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\מראה מקום.txt,621,7
עברית,מפריח היונים,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\מפריח היונים.txt,173,2
עברית,מפורסם,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\מפורסם.txt,411,4
עברית,מסעות בנימין השלישי,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\מסעות בנימין השלישי.txt,217,2
עברית,מסות ומאמרים,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\מסות ומאמרים.txt,267,2
עברית,משא האשמה,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\משא האשמה.txt,239,4
עברית,ממלכת צפון מזרח,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\ממלכת צפון מזרח.txt,2135,10
עברית,ספינות של קרבה,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\ספינות של קרבה.txt,83,1
עברית,עוד מעט החורף מתחיל,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\עוד מעט החורף מתחיל.txt,417,3
עברית,צל עולם,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\צל עולם.txt,2155,23
עברית,פתח בגדר,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\פתח בגדר.txt,171,2
עברית,פעמיים,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\פעמיים.txt,483,3
עברית,פורצת הדרך מעג'מי,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\פורצת הדרך מעג'מי.txt,223,2
עברית,פורטון,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\פורטון.txt,347,2
עברית,פונטנלה,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\פונטנלה.txt,1005,7
עברית,סרגוסה בברלין,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\סרגוסה בברלין.txt,389,2
עברית,פולשת,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\פולשת.txt,205,2
עברית,פגישה צרפתית,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\פגישה צרפתית.txt,601,5
עברית,עת הזמיר,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\עת הזמיר.txt,627,7
עברית,עץ הדודא,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\עץ הדודא.txt,779,5
עברית,עמנואל,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\עמנואל.txt,273,3
עברית,חצוצרה בואדי,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\חצוצרה בואדי.txt,1201,7
עברית,עוד סיפור אהבה,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\עוד סיפור אהבה.txt,569,3
עברית,פה גדול איינשטיין,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\פה גדול איינשטיין.txt,653,4
עברית,חמישה,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\חמישה.txt,113,1
עברית,כל הדרך הביתה,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\כל הדרך הביתה.txt,763,7
עברית,חלזונות על הכביש המהיר,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\חלזונות על הכביש המהיר.txt,517,3
עברית,אשה זרה,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\אשה זרה.txt,319,2
עברית,"אתם, שחיים יפה כל כך","C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\אתם, שחיים יפה כל כך.txt",557,4
עברית,באבא גי,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\באבא גי.txt,527,3
עברית,בדידות מזהרת,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\בדידות מזהרת.txt,205,1
עברית,בדרך אל החתולים,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\בדרך אל החתולים.txt,709,6
עברית,בוא כמו שאתה,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\בוא כמו שאתה.txt,513,3
עברית,בזעיר אנפין,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\בזעיר אנפין.txt,653,4
עברית,בחזקת שלושה,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\בחזקת שלושה.txt,205,1
עברית,בין הרציחות,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\בין הרציחות.txt,415,3
עברית,בינת השכוי,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\בינת השכוי.txt,1047,7
עברית,"בית אבות לגיבורי מלחמה, ורשה","C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\בית אבות לגיבורי מלחמה, ורשה.txt",447,3
עברית,"בית הכרם ירושלים, 1985","C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\בית הכרם ירושלים, 1985.txt",405,5
עברית,במזל סרטן,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\במזל סרטן.txt,445,6
עברית,בנגאזי-ברגן בלזן,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\בנגאזי-ברגן בלזן.txt,335,3
עברית,בנגאזי-ברגן-בלזן,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\בנגאזי-ברגן-בלזן.txt,337,3
עברית,בנדיט,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\בנדיט.txt,103,1
עברית,בנתיב הבטוח,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\בנתיב הבטוח.txt,85,1
עברית,געגועים לשינויים,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\געגועים לשינויים.txt,757,6
עברית,גילה,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\גילה.txt,69,3
עברית,גיים אובר,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\גיים אובר.txt,203,2
עברית,גי-פי-אס,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\גי-פי-אס.txt,1099,7
עברית,גוף זר,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\גוף זר.txt,271,3
עברית,גוזל,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\גוזל.txt,197,2
עברית,אשה בשמלה ירוקה,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\אשה בשמלה ירוקה.txt,71,1
עברית,גואדלופה,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\גואדלופה.txt,195,2
עברית,גברת ורבורג,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\גברת ורבורג.txt,1435,9
עברית,גבריאלה מתוך לִיבְּשֶֹן,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\גבריאלה מתוך לִיבְּשֶֹן.txt,633,3
עברית,גבולות,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\גבולות.txt,517,4
עברית,בתחבולות תעשה לך עסקים,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\בתחבולות תעשה לך עסקים.txt,105,2
עברית,ברזני,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\ברזני.txt,1197,6
עברית,בעין החתול,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\בעין החתול.txt,889,5
עברית,גדר חיה,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\גדר חיה.txt,551,5
עברית,ג’ינג’ית חילווה,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\ג’ינג’ית חילווה.txt,287,4
עברית,אשה אחת נפלה,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\אשה אחת נפלה.txt,1001,6
עברית,ארנבוני גגות,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\ארנבוני גגות.txt,1123,7
עברית,אבדות,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\אבדות.txt,17,1
עברית,"אבן, נייר","C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\אבן, נייר.txt",183,2
עברית,אבני שיש טהור,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\אבני שיש טהור.txt,641,7
עברית,אהבה בלתי אפשרית,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\אהבה בלתי אפשרית.txt,661,4
עברית,אהבה על החוף,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\אהבה על החוף.txt,167,2
עברית,אהבת שאול,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\אהבת שאול.txt,559,7
עברית,אויבת סיפור האהבה,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\אויבת סיפור האהבה.txt,697,4
עברית,און-ליין,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\און-ליין.txt,249,2
עברית,אוריאן,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\אוריאן.txt,63,1
עברית,אחד העם 90,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\אחד העם 90.txt,509,3
עברית,אחרי החגים,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\אחרי החגים.txt,2159,11
עברית,אחריות תאגידית,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\אחריות תאגידית.txt,65,1
עברית,איך נזכור את כולם,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\איך נזכור את כולם.txt,595,4
עברית,אינטליגנציה תוצאתית,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\אינטליגנציה תוצאתית.txt,155,2
עברית,אירבוס A320,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\אירבוס A320.txt,239,2
עברית,איש ליד מכונה,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\איש ליד מכונה.txt,291,3
עברית,אישה בשמלה ירוקה,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\אישה בשמלה ירוקה.txt,71,1
עברית,ארכיטקט בכיכר,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\ארכיטקט בכיכר.txt,107,1
עברית,ארוחת בוקר ישראלית,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\ארוחת בוקר ישראלית.txt,111,2
עברית,אפשרות של אלימות,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\אפשרות של אלימות.txt,335,2
עברית,אפס עד 12,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\אפס עד 12.txt,277,2
עברית,אנשים מעדיפים לטבוע בים,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\אנשים מעדיפים לטבוע בים.txt,403,3
עברית,חלמתי שאני ער,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\חלמתי שאני ער.txt,847,9
עברית,ארץ אררט,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\ארץ אררט.txt,2095,23
עברית,אנציקלופדיה של הרעיונות,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\אנציקלופדיה של הרעיונות.txt,342,7
עברית,אלמוניות,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\אלמוניות.txt,353,3
עברית,אלימות אלוהית,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\אלימות אלוהית.txt,167,2
עברית,אלי פורש כנפיים,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\אלי פורש כנפיים.txt,19,1
עברית,אלוהים נכה מאה אחוז,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\אלוהים נכה מאה אחוז.txt,1301,7
עברית,אל מקום שהרוח הולך,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\אל מקום שהרוח הולך.txt,259,5
עברית,אל יפו,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\אל יפו.txt,229,2
עברית,אמורי אשיג אטוסה,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\אמורי אשיג אטוסה.txt,339,3
עברית,דאעש,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\דאעש.txt,139,2
עברית,אנשים טובים,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\אנשים טובים.txt,1535,11
עברית,דבש קיץ,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\דבש קיץ.txt,563,7
עברית,המרפסת,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\המרפסת.txt,1081,7
עברית,הסינים,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\הסינים.txt,727,4
עברית,הפלדה החזקה ביותר,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\הפלדה החזקה ביותר.txt,153,2
עברית,הפעם האחרונה,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\הפעם האחרונה.txt,865,4
עברית,הציור האחרון של גאקופו מאסיני,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\הציור האחרון של גאקופו מאסיני.txt,679,10
עברית,הקבר של אריס סאן,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\הקבר של אריס סאן.txt,305,2
עברית,הקברט ההיסטורי של פרופסור פבריקנט,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\הקברט ההיסטורי של פרופסור פבריקנט.txt,70091,415
עברית,הקוף,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\הקוף.txt,455,3
עברית,הקמע של דדה,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\הקמע של דדה.txt,359,2
עברית,הרקדן,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\הרקדן.txt,311,2
עברית,הרשימה,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\הרשימה.txt,253,3
עברית,השלישי,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\השלישי.txt,867,7
עברית,התגנבות יחידים,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\התגנבות יחידים.txt,973,7
עברית,התופרת,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\התופרת.txt,571,4
עברית,התנך בחרוזים  מגילת אסתר,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\התנך בחרוזים  מגילת אסתר.txt,100,2
עברית,התנך בחרוזים_ מגילת אסתר,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\התנך בחרוזים_ מגילת אסתר.txt,199,2
עברית,ואדי מילח,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\ואדי מילח.txt,129,2
עברית,דברים שאני יודעת על ר',C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\דברים שאני יודעת על ר'.txt,179,2
עברית,חלומותיהם החדשים,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\חלומותיהם החדשים.txt,31,1
עברית,חימו מלך ישראל,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\חימו מלך ישראל.txt,933,7
עברית,חיי עם האבות,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\חיי עם האבות.txt,599,7
עברית,חיות הקודש,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\חיות הקודש.txt,143,2
עברית,חזקים ברוסיה,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\חזקים ברוסיה.txt,485,4
עברית,המפקד האליון,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\המפקד האליון.txt,1513,18
עברית,"חברים, תופים ואקדח","C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\חברים, תופים ואקדח.txt",313,2
עברית,זה לא מקום לילדות,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\זה לא מקום לילדות.txt,361,3
עברית,וכשאני לעצמי מה אני,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\וכשאני לעצמי מה אני.txt,423,4
עברית,ויקטוריה,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\ויקטוריה.txt,901,7
עברית,והיו הנעליים מאושרות,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\והיו הנעליים מאושרות.txt,831,6
עברית,ואז הבליח אור,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\ואז הבליח אור.txt,127,2
עברית,ואז בדיוק התאהבתי בך,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\ואז בדיוק התאהבתי בך.txt,199,2
עברית,זוגינומיקס,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\זוגינומיקס.txt,159,1
עברית,המסע המשותף,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\המסע המשותף.txt,405,3
עברית,המקום שבו נגמרת אמריקה,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\המקום שבו נגמרת אמריקה.txt,1231,8
עברית,המנהיג והתקשורת,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\המנהיג והתקשורת.txt,221,3
עברית,המנון לשמחה,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\המנון לשמחה.txt,571,8
עברית,הגנבת,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\הגנבת.txt,127,1
עברית,האצטדיון,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\האצטדיון.txt,181,2
עברית,האצבעות על הגבעה,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\האצבעות על הגבעה.txt,357,2
עברית,האיש משם,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\האיש משם.txt,353,4
עברית,האימפרו - כוח המחשבה,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\האימפרו - כוח המחשבה.txt,329,3
עברית,הדחיפה,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\הדחיפה.txt,227,1
עברית,דקה לחצות,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\דקה לחצות.txt,99,1
עברית,דיונה,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\דיונה.txt,413,5
עברית,דידי שם זמני,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\דידי שם זמני.txt,81,1
עברית,"דושינקא, נשמה","C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\דושינקא, נשמה.txt",785,4
עברית,דוקומנטלי,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\דוקומנטלי.txt,335,4
עברית,דולפינים בקרית גת,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\דולפינים בקרית גת.txt,169,3
